avg_rating,extracted_at,geek_rating,id,num_voters,rank,short_description,title,type,year_published
7.16,1660708124.9633,6.941,127398,17180.0,480,A group of heroes carefully executes the defense of a besieged kingdom.,Legends of Andor,boardgame,2012
7.16,1660708124.9633,6.94,171668,13573.0,481,"With paltry resources and limited luck, your group must survive WWI in the trenches.",The Grizzled,boardgame,2015
7.47,1660708124.9633,6.94,262215,5008.0,482,Manage ever-changing resources & a network of various specialists to save Hong Kong!,Blackout: Hong Kong,boardgame,2018
7.1,1660708124.9633,6.939,21790,19056.0,483,Seek help from postal officials to build your delivery routes across Central Europe.,Thurn and Taxis,boardgame,2006
7.17,1660708124.9633,6.938,221965,12330.0,484,"In this trick-taking game for 2, you must win more than your rival—but not too much!",The Fox in the Forest,boardgame,2017
7.7,1660708124.9633,6.937,36553,3390.0,485,Your teammates must guess titles of books and more while clues become more limited.,Time's Up! Title Recall!,boardgame,2008
7.95,1660708124.9633,6.937,17405,2542.0,486,"Finance, build, and run railways in the American Midwest.",1846: The Race for the Midwest,boardgame,2005
7.14,1660708124.9633,6.936,125618,13420.0,487,Scurvy pirate crews try to divide loot for glory and riches.,Libertalia,boardgame,2012
7.22,1660708124.9633,6.935,133848,10167.0,488,Place worker dice strategically to build your authority and take over a dystopia.,Euphoria: Build a Better Dystopia,boardgame,2013
7.04,1660708124.9633,6.933,11,41608.0,489,"Farm beans, harvest crops and trade your way to fortune in this card game classic.",Bohnanza,boardgame,1997
7.13,1660708124.9633,6.933,156009,15355.0,490,"Hire a crew and loot ships, but don't get too greedy or you sail away empty handed!",Port Royal,boardgame,2014
7.67,1660708124.9633,6.932,31999,3527.0,491,Capture all of an opponent's type of pieces or make them unable to capture yours.,TZAAR,boardgame,2007
7.56,1660708124.9633,6.931,142379,4408.0,492,"Escape the city, but don't forget to grab your loot on the way out!",Escape Plan,boardgame,2019
7.72,1660708124.9633,6.931,875,3246.0,493,Develop a logistical network from pack animals to the stock market.,Roads & Boats,boardgame,1999
7.18,1660708124.9633,6.931,102652,15518.0,494,A diverse cast of superheroes work together to foil the plans of evil villains.,Sentinels of the Multiverse,boardgame,2011
7.11,1660708124.9633,6.929,9674,16370.0,495,Place hexagonal tiles to score lines of colors.,Ingenious,boardgame,2004
7.1,1660708124.9633,6.927,147949,24402.0,496,An app-driven Werewolf that lasts but a single night. Wolves and villagers beware!,One Night Ultimate Werewolf,boardgame,2014
7.3,1660708124.9633,6.925,90419,7139.0,497,Expand airlines across Europe to make your investments pay off.,Airlines Europe,boardgame,2011
7.55,1660708124.9633,6.922,260180,4367.0,498,"Players collect pieces, pick cards and fill in various shapes to get the most points!",Project L,boardgame,2020
7.21,1660708124.9633,6.921,163968,9171.0,499,"Create mighty combinations, write epic legends, and earn the favour of the Gods.",Elysium,boardgame,2015
7.4,1660708124.9633,6.921,58421,5305.0,500,Struggle against the Nile's current to construct Egypt's iconic monuments.,Egizia,boardgame,2009
7.73,1660708124.9633,6.919,256952,3541.0,501,Save the school from a cartoonish zombie horde. Unlock fun new content as you play!,Zombie Kidz Evolution,boardgame,2018
7.03,1660708124.9633,6.919,133473,40496.0,502,"Pass the sushi around, but keep the best for yourself. Save room for dessert!",Sushi Go!,boardgame,2013
7.07,1660708124.9633,6.917,18,23219.0,503,Use pre-programmed movement cards to race your robot around a hazardous factory.,RoboRally,boardgame,1994
7.25,1660708124.9633,6.917,31730,7874.0,504,Build track and buy stock to get the most money in this railroad race to Chicago.,Chicago Express,boardgame,2007
7.21,1660708124.9633,6.917,232043,9650.0,505,"Build a tile queendom independently, or mix with Kingdomino for more players and fun.",Queendomino,boardgame,2017
7.25,1660708124.9633,6.916,27173,8198.0,506,Different-colored Vikings have different responsibilities. Which do you need most?,Vikings,boardgame,2007
7.03,1660708124.9633,6.916,6249,31201.0,507,Compete to build the most valuable picturesque walled city in 13th-century Granada.,Alhambra,boardgame,2003
7.48,1660708124.9633,6.913,181530,5582.0,508,Adventure across Terrinoth acquiring skills and items to defeat the great villain.,Runebound (Third Edition),boardgame,2015
7.48,1660708124.9633,6.913,42052,4665.0,509,"Build a prestigious winery with sales, exports, tastings & helpful influencers.",Vinhos,boardgame,2010
8.2,1660708124.9633,6.912,175095,2140.0,510,Defend Farmingdale against the zombie horde.,Dawn of the Zeds (Third Edition),boardgame,2016
7.18,1660708124.9633,6.911,34119,12221.0,511,Experience intriguing Arabian legends while competing to find your story and destiny.,Tales of the Arabian Nights,boardgame,2009
7.18,1660708124.9633,6.91,97842,9720.0,512,Spend all your money the fastest to inherit loads more in this rich card game.,Last Will,boardgame,2011
7.19,1660708124.9633,6.909,183251,9923.0,513,"Forge a path through the jungle, pick up gems along the way and reach the temples.",Karuba,boardgame,2015
7.24,1660708124.9633,6.909,91312,9875.0,514,Control the comic fantasy city peopled by iconic characters menaced by wizard magic.,Discworld: Ankh-Morpork,boardgame,2011
7.27,1660708124.9633,6.908,475,7424.0,515,Appeal to members of the Indian court in order to build your palaces and claim goods.,Taj Mahal,boardgame,2000
7.68,1660708124.9633,6.908,128780,3385.0,516,¡Mexico bien vale una traición!,Pax Porfiriana,boardgame,2012
7.53,1660708124.9633,6.907,151022,4173.0,517,"Build a championship baseball team filled with Naturals, Cyborgs, and Robots.",Baseball Highlights: 2045,boardgame,2015
7.19,1660708124.9633,6.905,133038,12431.0,518,Level up your party in this card-and-dice fantasy campaign set in the land of Varisa.,Pathfinder Adventure Card Game: Rise of the Runelords – Base Set,boardgame,2013
7.59,1660708124.9633,6.905,192836,3879.0,519,"Build up your village in this epic, generation-spanning resource-management game.",The Colonists,boardgame,2016
8.16,1660708124.9633,6.905,252328,2412.0,520,"Form a squadron, plan its moves, take actions and engage the enemy in a dog fight.",Star Wars: X-Wing (Second Edition),boardgame,2018
7.7,1660708124.9633,6.905,84419,3498.0,521,Venture in the vast space with your fleet to make your empire prevail in the galaxy.,Space Empires 4X,boardgame,2011
7.22,1660708124.9633,6.904,27746,8723.0,522,As a Roman Impresario you must stage the greatest spectacles the Colosseum has seen!,Colosseum,boardgame,2007
7.34,1660708124.9633,6.903,22827,7286.0,523,Place secret orders to outmaneuver your opponents and gain control of key locations.,StarCraft: The Board Game,boardgame,2007
7.75,1660708124.9633,6.903,284742,3218.0,524,Bees have discovered economics! Make and sell honey to get money and win!,Honey Buzz,boardgame,2020
7.45,1660708124.9633,6.902,196326,5119.0,525,Navigate the intrigue and politics of the court to earn favour with the princess.,Love Letter: Premium Edition,boardgame,2016
7.04,1660708124.9633,6.901,153938,24875.0,526,Which camel will win? Place your bets in this zany family friendly camel racing game.,Camel Up,boardgame,2014
7.21,1660708124.9633,6.898,15363,8677.0,527,Corporations battle it out to dominate each other and the alien species that await!,Nexus Ops,boardgame,2005
7.16,1660708124.9633,6.897,141572,9981.0,528,Use letter cards to build words that let you buy more powerful letters and score.,Paperback,boardgame,2014
7.06,1660708124.9633,6.896,218603,20306.0,529,"Trees compete for sunlight to grow taller, as the sun moves around the board.",Photosynthesis,boardgame,2017
7.45,1660708124.9633,6.894,2346,4744.0,530,Avoid being disconnected from the three DVONN pieces on an ever-shrinking board.,DVONN,boardgame,2001
7.5,1660708124.9633,6.894,247367,4285.0,531,Submit orders on three fronts to outwit and outmatch your military opponent.,"Air, Land, & Sea",boardgame,2019
7.52,1660708124.9633,6.892,216600,4203.0,532,Build factories! Train your workers! Manufacture as many goods as possible!,Fantastic Factories,boardgame,2019
7.55,1660708124.9633,6.891,3685,4009.0,533,William Wallace clashes with England to determine the fate of 13th-century Scotland.,Hammer of the Scots,boardgame,2002
7.27,1660708124.9633,6.891,159508,6987.0,534,Coordinate programmer and scientist to gather data from the depths of the Ocean.,AquaSphere,boardgame,2014
7.38,1660708124.9633,6.891,284435,5502.0,535,"Draft tiles to complete adjacency combos in this beautiful, abstract tableau builder.",Nova Luna,boardgame,2019
7.06,1660708124.9633,6.889,28023,17993.0,536,Race around Jamaica to claim its spoils.  Beware! The fastest doesn't always win!,Jamaica,boardgame,2007
7.45,1660708124.9633,6.887,170561,4946.0,537,"Use magic, money, and might to recruit citizens, defeat monsters, and conquer lands.",Valeria: Card Kingdoms,boardgame,2016
7.08,1660708124.9633,6.883,503,13336.0,538,Pretty pastel camels belie the intensity of this tight area-control classic.,Through the Desert,boardgame,1998
7.12,1660708124.9633,6.883,220,11084.0,539,"Show off by splurging on expensive indulgences, but avoid overspending and scandal.",High Society,boardgame,1995
7.09,1660708124.9633,6.883,155703,15203.0,540,Adapt in an ever-changing ecosystem where food is scarce and predators lurk.,Evolution,boardgame,2014
7.18,1660708124.9633,6.882,172308,9183.0,541,Collect ingredients and deliver valuable potions by outguessing your opponents.,Broom Service,boardgame,2015
7.14,1660708124.9633,6.882,117959,10244.0,542,Win the payout from various casinos by placing the most dice on them.,Las Vegas,boardgame,2012
7.13,1660708124.9633,6.881,4390,12117.0,543,"Hunt, fish, and gather in this Stone Age version of the tile-laying classic.",Carcassonne: Hunters and Gatherers,boardgame,2002
7.53,1660708124.9633,6.88,9625,4033.0,544,"Form alliances, explore the new world, and conquer your enemies to create an empire.",Struggle of Empires,boardgame,2004
7.33,1660708124.9633,6.88,39351,5581.0,545,"Relive automotive history through research, production, and sale of classic cars.",Automobile,boardgame,2009
7.68,1660708124.9633,6.88,160010,4313.0,546,Become the Overlord or play as Conan and his companions in this action-packed game!,Conan,boardgame,2016
7.77,1660708124.9633,6.878,183562,3013.0,547,,Star Wars: X-Wing Miniatures Game – The Force Awakens Core Set,boardgame,2015
7.24,1660708124.9633,6.877,39938,6953.0,548,"Buy land, build buildings & roads, protect your income and buy some points.",Carson City,boardgame,2009
7.11,1660708124.9633,6.877,42215,11426.0,549,Determine the location of a hidden treasure and race your opponents to it.,Tobago,boardgame,2009
7.4,1660708124.9633,6.874,140603,4875.0,550,"Privateers wrangle to fit out in port, then set sail for adventure in the Caribbean.",Francis Drake,boardgame,2013
7.48,1660708124.9633,6.874,205359,5074.0,551,"Duel with teams of heroes and villains from the galaxy far, far away.",Star Wars: Destiny,boardgame,2016
7.19,1660708124.9633,6.872,6472,10373.0,552,Make alliances—and break them!—as you strive to both unite and conquer Westeros.,A Game of Thrones,boardgame,2003
7.73,1660708124.9633,6.872,245961,2898.0,553,Deploy your fleet of fishing boats while developing your bustling harbor.,Fleet: The Dice Game,boardgame,2018
8.01,1660708124.9633,6.87,212445,2506.0,554,Humans take on the Orcs in this tabletop reimagination of football.,Blood Bowl (2016 Edition),boardgame,2016
7.28,1660708124.9633,6.869,270673,6178.0,555,"Flip cards, complete islands and score points in this Flip 'n' Write.",Silver & Gold,boardgame,2019
7.69,1660708124.9633,6.868,248490,3146.0,556,Atlantis is sinking. Can you work together to build your escape before it's lost?,Atlantis Rising (Second Edition),boardgame,2019
8.34,1660708124.9633,6.868,227935,1924.0,557,The looking glass has shattered and war has come to Wonderland!,Wonderland's War,boardgame,2022
7.57,1660708124.9633,6.868,216734,4840.0,558,Roll dice to trigger skills and defeat your opponents.,Dice Throne: Season One,boardgame,2018
7.47,1660708124.9633,6.868,42776,4891.0,559,"Be a COG soldier, fighting the Locust against all odds in a final desperate stand.",Gears of War: The Board Game,boardgame,2011
7.53,1660708124.9633,6.868,169255,4587.0,560,Command Westeros' factions and plot your path to the Iron Throne.,A Game of Thrones: The Card Game (Second Edition),boardgame,2015
8.14,1660708124.9633,6.867,339789,2010.0,561,Escape from Earth and plan the humankind journey to the moon to save humanity.,Welcome to the Moon,boardgame,2021
7.58,1660708124.9633,6.864,303057,3683.0,562,Triumph in the golden age of air travel.,Pan Am,boardgame,2020
7.7,1660708124.9633,6.864,265402,3303.0,563,"Lead a band of trolls to excavate their mountain home, erecting statues for glory.",In the Hall of the Mountain King,boardgame,2019
7.12,1660708124.9633,6.862,113924,17769.0,564,Work together to kill zombies! Improve skills! Then kill more zombies!,Zombicide,boardgame,2012
7.26,1660708124.9633,6.861,143519,7059.0,565,Puzzle your way to victory through clever positioning to dominate the galaxy.,Quantum,boardgame,2013
6.99,1660708124.9633,6.861,131357,40807.0,566,Bluff (and call bluffs!) to victory in this card game with no third chances.,Coup,boardgame,2012
8.16,1660708124.9633,6.859,130960,2033.0,567,"European struggle between communist, fascist, and capitalist systems during 1936-1945",Triumph & Tragedy: European Balance of Power 1936-1945,boardgame,2015
7.18,1660708124.9633,6.859,257501,10582.0,568,Your deck is unique. Race to three keys to be the first to unlock the great Vaults!,KeyForge: Call of the Archons,boardgame,2018
7.13,1660708124.9633,6.855,30869,9509.0,569,"Become an archaeologist as you study ancient cultures, go digging, and exhibit.",Thebes,boardgame,2007
7.55,1660708124.9633,6.855,174785,3819.0,570,Lead your ancient empire to the dominion of the Mediterranean Sea.,Mare Nostrum: Empires,boardgame,2016
7.14,1660708124.9633,6.855,264055,9550.0,571,A dinosaur park will always attract tourists – if you can place your species right.,Draftosaurus,boardgame,2019
7.89,1660708124.9633,6.852,135219,2565.0,572,"The Climactic Battle of the Hobbit, by the team that brought you War of the Ring!",The Battle of Five Armies,boardgame,2014
7.64,1660708124.9633,6.852,269511,3193.0,573,Develop your peninsula and sail as far as you can around the island.,Cooper Island,boardgame,2019
7.81,1660708124.9633,6.849,193949,3022.0,574,"Romulans, Klingons, and Federation compete for galactic supremacy.",Star Trek: Ascendancy,boardgame,2016
7.35,1660708124.9633,6.846,119432,4801.0,575,Brave the elements as you drive your railroad through the peak of Mount Snowdon.,Snowdonia,boardgame,2012
7.54,1660708124.9633,6.845,1513,4055.0,576,Politicians cooperate and compete over personal and Ancient Roman glory.,The Republic of Rome,boardgame,1990
7.43,1660708124.9633,6.844,283393,4142.0,577,Recruit heroes and conquer locations in a race to expand your kingdom under the sea.,Aquatica,boardgame,2019
7.01,1660708124.9633,6.84,37904,18359.0,578,Use custom dice to race in the cities and on Formula 1 courses.,Formula D,boardgame,2008
7.29,1660708124.9633,6.839,1353,5444.0,579,Get your teammates to guess real & fictional people while clues become more limited.,Time's Up!,boardgame,1999
7.64,1660708124.9633,6.839,73171,3313.0,580,"500 years after global war, two factions vie to control this strange new world.",Earth Reborn,boardgame,2010
7.74,1660708124.9633,6.838,224710,3594.0,581,"Fight infected orcs and goblins amidst hedges, flooded streets and heavy artillery.",Zombicide: Green Horde,boardgame,2018
7.34,1660708124.9633,6.837,163166,5434.0,582,No ordinary game of Werewolf as now everyone has special roles. Werewolves beware!,One Night Ultimate Werewolf: Daybreak,boardgame,2015
8.02,1660708124.9633,6.837,198953,2167.0,583,Shrewd Renaissance bankers sway 15-16th Century European powers for personal gains.,Pax Renaissance,boardgame,2016
7.05,1660708124.9633,6.837,10547,41660.0,584,Explore a haunted house as a team ... until one of you turns against the rest.,Betrayal at House on the Hill,boardgame,2004
7.0,1660708124.9633,6.836,209778,18452.0,585,Silently cooperate to rob a labyrinthine shopping mall before time runs out.,Magic Maze,boardgame,2017
7.15,1660708124.9633,6.836,121408,8073.0,586,Buy the right mix of cards to build track to and lay stations in the biggest cities.,Trains,boardgame,2012
7.15,1660708124.9633,6.836,24508,8254.0,587,Race to build temples and towers or tribal supremacy on an active volcanic island.,Taluva,boardgame,2006
8.33,1660708124.9633,6.834,206480,1847.0,588,"France and Britain clash globally over trade, influence and territory in the 1700s.",Imperial Struggle,boardgame,2020
7.77,1660708124.9633,6.832,343905,2605.0,589,Create a new life for yourself in Boonlake.,Boonlake,boardgame,2021
6.98,1660708124.9633,6.831,5782,19449.0,590,"Collect colorful chameleons, but be careful! Don't take too many types.",Coloretto,boardgame,2003
7.16,1660708124.9633,6.831,46,7663.0,591,"A tense, simple auction game which shines with five or six players",Medici,boardgame,1995
8.07,1660708124.9633,6.83,239942,2460.0,592,Cast spells and combat other mages to become ruler of a mysterious lodge.,Black Rose Wars,boardgame,2019
7.24,1660708124.9633,6.829,58281,6413.0,593,Summon units of your faction to fight and bring down the opposing Summoner.,Summoner Wars,boardgame,2009
7.69,1660708124.9633,6.828,111799,2865.0,594,Play as one of four factions vying for control of Cuba in card-driven COIN Vol:2.,Cuba Libre,boardgame,2013
7.68,1660708124.9633,6.827,266121,2823.0,595,"Sherlock, Insert Coin, and Pursuit of White Rabbit.",Unlock!: Heroic Adventures,boardgame,2018
7.42,1660708124.9633,6.826,180511,4118.0,596,"Dazzle the London crowds as you write, cast and stage your play in one glorious week.",Shakespeare,boardgame,2015
7.15,1660708124.9633,6.824,13004,7909.0,597,Trouble strikes at the foot of Vesuvius. Creeping lava! Who will survive unscathed?,The Downfall of Pompeii,boardgame,2004
7.0,1660708124.9633,6.823,21763,16710.0,598,The investigator tries to eliminate suspects while Jack tries to escape and hide.,Mr. Jack,boardgame,2006
7.2,1660708124.9633,6.823,3201,6736.0,599,Hide your force and your intentions from the opponent as light faces off against dark,Lord of the Rings: The Confrontation,boardgame,2002
7.23,1660708124.9633,6.822,50750,6191.0,600,"Compete with other architects to build the city using dwarves, elves and gnomes.",Belfort,boardgame,2011
8.3,1660708124.9633,6.821,332800,1798.0,601,The fight for Itharia is on! Defeat the enemy summoner before they cut yours down.,Summoner Wars (Second Edition),boardgame,2021
7.99,1660708124.9633,6.819,323612,2253.0,602,Become the next great spirit of the forest exploring it and helping lost souls.,Bitoku,boardgame,2021
8.0,1660708124.9633,6.818,322708,2834.0,603,An app-driven dungeon crawl set in the world of Terrinoth.,Descent: Legends of the Dark,boardgame,2021
7.22,1660708124.9633,6.818,296912,6530.0,604,Build the most awesome fort while making friends and eating pizza.,Fort,boardgame,2020
6.95,1660708124.9633,6.816,107529,21662.0,605,Use special placement rules and variable scoring goals to build the best kingdom.,Kingdom Builder,boardgame,2011
8.04,1660708124.9633,6.816,150997,2324.0,606,Co-op dungeon crawl the monster-ridden Old West mines and hot Jargono otherworld.,Shadows of Brimstone: Swamps of Death,boardgame,2014
7.4,1660708124.9633,6.815,121288,4419.0,607,"Give a perfect clue to cause some, but not all, to guess your dreamlike card.",Dixit: Journey,boardgame,2012
6.94,1660708124.9633,6.814,432,24817.0,608,"Choose sequential cards for rows simultaneously, but avoid adding the 6th card!",6 nimmt!,boardgame,1994
7.16,1660708124.9633,6.813,699,12132.0,609,Explore dungeons and complete quests in this RPG-inspired fantasy adventure.,HeroQuest,boardgame,1989
7.09,1660708124.9633,6.812,171499,9704.0,610,Cultivate and trade the 'fruit of the gods' and lead your tribe to prosperity.,Cacao,boardgame,2015
7.13,1660708124.9633,6.811,30380,8119.0,611,"In pre-revolution Cuba, produce and ship goods, and influence the Parliament to help.",Cuba,boardgame,2007
7.52,1660708124.9633,6.81,170624,3381.0,612,"Convert the locals, build churches & banks and spread the influence of your order.",Crusaders: Thy Will Be Done,boardgame,2018
7.3,1660708124.9633,6.809,70512,4824.0,613,Impress the Moon Priestess by sending novices to Holy Isles surrounding the Temple.,Luna,boardgame,2010
7.2,1660708124.9633,6.808,203416,6069.0,614,Work out hieroglyphs and clues before this ancient pyramid becomes your tomb.,Exit: The Game – The Pharaoh's Tomb,boardgame,2016
7.1,1660708124.9633,6.808,88,9225.0,615,Build towers and populate them with your knights to make it big in the Middle Ages.,Torres,boardgame,1999
6.97,1660708124.9633,6.807,100423,23822.0,616,Roll dice to investigate the horrors of Arkham alone or as a group.,Elder Sign,boardgame,2011
6.98,1660708124.9633,6.806,113294,16285.0,617,Run as fast as you can to return the cursed gems before the temple traps you forever.,Escape: The Curse of the Temple,boardgame,2012
7.27,1660708124.9633,6.805,126792,5340.0,618,Your colony of ants lay pheromones to control the land while building your anthill!,Myrmes,boardgame,2012
7.28,1660708124.9633,6.805,258036,5246.0,619,Help your 2 neighboring players build the wackiest—but highest scoring—castles.,Between Two Castles of Mad King Ludwig,boardgame,2018
7.35,1660708124.9633,6.804,116998,4683.0,620,Defeat an ancient evil protecting and feeding on a thunderstone.,Thunderstone Advance: Towers of Ruin,boardgame,2012
7.23,1660708124.9633,6.804,134726,6783.0,621,"Now you can fight with killer plants, ghosts, steampunk, and bear cavalry!",Smash Up: Awesome Level 9000,boardgame,2013
7.57,1660708124.9633,6.803,190082,3166.0,622,Work together to chase a hidden killer through the foggy streets of Victorian London.,Whitehall Mystery,boardgame,2017
7.11,1660708124.9633,6.801,20963,9137.0,623,"The vampire hunters chase Dracula through Europe, while evading his deadly traps.",Fury of Dracula (Second Edition),boardgame,2005
7.58,1660708124.9633,6.8,160495,3063.0,624,Carefully manage civil unrest while rebuilding China for the Emperor.,ZhanGuo,boardgame,2014
7.65,1660708124.9633,6.8,163839,3286.0,625,"Control guilds, spread influence and feud with other nobles in this medieval sandbox.",Feudum,boardgame,2017
8.29,1660708124.9633,6.8,29603,1727.0,626,Command the US landing forces that storm Omaha Beach on D-Day.,D-Day at Omaha Beach,boardgame,2009
7.21,1660708124.9633,6.799,155624,6092.0,627,Hide or hunt in this tactical game of cat and mouse!,Specter Ops,boardgame,2015
7.21,1660708124.9633,6.799,213893,6098.0,628,"Sail through this beautiful archipelago, build vast palaces, and hire specialists.",Yamataï,boardgame,2017
6.96,1660708124.9633,6.797,123540,23288.0,629,"Travel the famed Tokaido road, visit hot springs, try new food, and paint landscapes.",Tokaido,boardgame,2012
7.9,1660708124.9633,6.797,290359,2309.0,630,Lead a team of desert commandos in a WWII multi-scenario deck builder with vehicles.,Undaunted: North Africa,boardgame,2020
7.76,1660708124.9633,6.797,173064,2660.0,631,Space agencies launch realistic rockets to explore space and nearby planets.,Leaving Earth,boardgame,2015
7.29,1660708124.9633,6.797,65532,5351.0,632,Fantasy heroes join forces and cards to defeat the ever advancing enemy hordes.,Defenders of the Realm,boardgame,2010
7.84,1660708124.9633,6.796,154825,2256.0,633,Amass wealth as a manufacturing entrepreneur — embrace the industrial revolution.,Arkwright,boardgame,2014
7.75,1660708124.9633,6.794,153016,2537.0,634,Let the hilarity begin as you try your best to draw and interpret sketches.,Telestrations: 12 Player Party Pack,boardgame,2011
7.62,1660708124.9633,6.794,271518,3439.0,635,"Evil has never looked so wicked with poison, voodoo, and titans galore.",Disney Villainous: Wicked to the Core,boardgame,2019
7.37,1660708124.9633,6.792,87890,4238.0,636,An economic strategy game set in the world of fashion.,Prêt-à-Porter,boardgame,2010
7.52,1660708124.9633,6.79,244115,3518.0,637,Grow your Mastery and expand your armies. Unlock the potential hidden in your cards.,Shards of Infinity,boardgame,2018
7.29,1660708124.9633,6.79,193558,4702.0,638,Navigate the Aegean as you race to complete 12 quests to impress Zeus.,The Oracle of Delphi,boardgame,2016
7.29,1660708124.9633,6.79,233247,5599.0,639,"Build Wonders, expand across the map and develop your Empire.",Civilization: A New Dawn,boardgame,2017
7.19,1660708124.9633,6.789,162007,6348.0,640,Race in wacky contraptions as a variety of history’s greatest inventors.,Steampunk Rally,boardgame,2015
7.33,1660708124.9633,6.788,181521,5221.0,641,"Roll dice, pick skills, & smash vermin in a grim & dark narrative adventure.",Warhammer Quest: The Adventure Card Game,boardgame,2015
7.24,1660708124.9633,6.787,2955,5463.0,642,Build the old Aztec city of Tenochtitlan with flowing canals and beautiful temples.,Mexica,boardgame,2002
7.58,1660708124.9633,6.787,329839,2885.0,643,Work together using one-word clues to disentangle word pairs.,So Clover!,boardgame,2021
7.17,1660708124.9633,6.786,146278,6664.0,644,Place units in 2D shapes to summon powerful beings and claim a rotating set of goals.,Tash-Kalar: Arena of Legends,boardgame,2013
7.47,1660708124.9633,6.786,3307,3560.0,645,"Plan your strategy to control central Europe, but don't forget to feed your armies!",Wallenstein,boardgame,2002
7.27,1660708124.9633,6.786,242639,5185.0,646,Race to find Long John Silver's buried gold by drawing his clues on a treasure map!,Treasure Island,boardgame,2018
7.82,1660708124.9633,6.786,165401,2276.0,647,A tug-of-war struggle for the future of a divided Germany.,Wir sind das Volk!,boardgame,2014
7.27,1660708124.9633,6.786,168584,5366.0,648,"Deduce your way to survival; either as the dark knight, or as a Gotham villain.",Love Letter: Batman,boardgame,2015
7.19,1660708124.9633,6.784,72321,5985.0,649,"TV executives compete for stars, shows, and ads to ensure their network is #1.",The Networks,boardgame,2016
7.03,1660708124.9633,6.784,69789,12673.0,650,Forge your deck with mighty heroes and constructs to claim the most honor.,Ascension: Deckbuilding Game,boardgame,2010
7.16,1660708124.9633,6.782,15364,6221.0,651,"Bid on restaurants, slots & lounges to build the best hotel/casino in all of Vegas!",Vegas Showdown,boardgame,2005
7.08,1660708124.9633,6.78,2398,9124.0,652,"Sum to 15, peg to 121 and score the crib in this classic and unique card game.",Cribbage,boardgame,1630
7.15,1660708124.9633,6.78,232219,6871.0,653,Draft Mahjong-like tiles and place them carefully to create the best castle.,Dragon Castle,boardgame,2017
6.93,1660708124.9633,6.78,143741,22119.0,654,A wild west elimination dice game with secret teams.,BANG! The Dice Game,boardgame,2013
7.68,1660708124.9633,6.78,132018,2694.0,655,A political conflict of WW2 cooperation and competition.,Churchill,boardgame,2015
7.4,1660708124.9633,6.78,231581,3989.0,656,Explore and settle alternate-history 1930s Australia as Cthulhu awakes.,AuZtralia,boardgame,2018
7.16,1660708124.9633,6.779,135779,6292.0,657,"Everyone draws, but one of you doesn't know what they're drawing. Can you spot them?",A Fake Artist Goes to New York,boardgame,2012
7.06,1660708124.9633,6.779,156336,9298.0,658,"Find the doors, Dreamwalker! Escape sleep's labyrinth or remain trapped forever.",Onirim (Second Edition),boardgame,2014
7.84,1660708124.9633,6.779,9823,2520.0,659,"Ease yourself into Advanced Squad Leader, the wargame of all wargames.",Advanced Squad Leader: Starter Kit #1,boardgame,2004
7.17,1660708124.9633,6.776,242574,6590.0,660,Explore the high seas to establish new spice trading networks among the islands.,Century: Eastern Wonders,boardgame,2018
7.39,1660708124.9633,6.776,270970,4040.0,661,Place workers to find and upgrade resources as the expedition reaches distant shores.,Century: A New World,boardgame,2019
7.1,1660708124.9633,6.776,7717,7912.0,662,"A two-player, tile playing, castle building battle.",Carcassonne: The Castle,boardgame,2003
7.03,1660708124.9633,6.772,256382,15222.0,663,"The villains assemble to face off, race to their goal, and rule the Disney realms.",Disney Villainous,boardgame,2018
7.29,1660708124.9633,6.772,167400,5615.0,664,Only one Phoenixborn may stand. Absorb the Ashes of the fallen and rise to power.,Ashes Reborn: Rise of the Phoenixborn,boardgame,2015
7.03,1660708124.9633,6.772,73761,9874.0,665,Compete to reach the top of an extremely dangerous Himalayan peak.,K2,boardgame,2010
7.29,1660708124.9633,6.771,226320,4861.0,666,"Gather fruits and gems, encounter events, and start friendships (or pie fights!).",My Little Scythe,boardgame,2017
7.01,1660708124.9633,6.77,168435,10375.0,667,Build a shared city with each of your neighbours. Can you make both thrive?,Between Two Cities,boardgame,2015
7.07,1660708124.9633,6.769,22345,7932.0,668,Take dice from the tower to stock souks with goods and manipulate the camel train.,Yspahan,boardgame,2006
7.0,1660708124.9633,6.769,71721,12834.0,669,Clear a spacecraft of alien swarms in this card-based take on the classic Space Hulk.,Space Hulk: Death Angel – The Card Game,boardgame,2010
7.81,1660708124.9633,6.767,214880,2261.0,670,"Manage companies, invest in stocks and optimize delivery of goods in 1870's Chicago.",City of the Big Shoulders,boardgame,2019
7.24,1660708124.9633,6.767,241724,5820.0,671,Draft cute medieval villagers to complete production chains & earn gold!,Villagers,boardgame,2019
7.35,1660708124.9633,6.766,55600,3896.0,672,Build ships that best match your objectives and send them on test runs for points.,Shipyard,boardgame,2009
7.39,1660708124.9633,6.766,31563,4087.0,673,A game of adventure and conflict set in the time of the creation of the Fellowship.,Middle-Earth Quest,boardgame,2009
7.62,1660708124.9633,6.765,306040,2767.0,674,"Vie for power, favor and influence in the mighty ancient city of Merv.",Merv: The Heart of the Silk Road,boardgame,2020
7.0,1660708124.9633,6.764,183840,11189.0,675,Risk it all in the markets and work hard to construct chains of production buildings.,Oh My Goods!,boardgame,2015
7.0,1660708124.9633,6.763,68425,10062.0,676,"Survey planets, trade resources, and gain tech as your deck learns and grows.",Eminent Domain,boardgame,2011
