avg_rating,extracted_at,geek_rating,id,num_voters,rank,short_description,title,type,year_published
7.25,1659498396.816857,7.118,70919,39888.0,320,Carefully cultivate a bamboo garden with the help of a gardener and a hungry panda.,Takenoko,boardgame,2011
7.29,1659498396.816857,7.115,37046,20389.0,321,Warrior monks work together to save the village from the evil Wu-Feng and his ghosts.,Ghost Stories,boardgame,2008
7.36,1659498396.816857,7.114,119890,13055.0,322,Breed animals and expand your small farm in this two player version of the original.,Agricola: All Creatures Big and Small,boardgame,2012
7.83,1659498396.816857,7.113,163745,5065.0,323,"Form your fleet, plan a strategy, and execute it with your commands.",Star Wars: Armada,boardgame,2015
7.23,1659498396.816857,7.113,172,27016.0,324,"What's your bid? Bid on promising property bundles, then sell properties for checks.",For Sale,boardgame,1997
7.64,1659498396.816857,7.109,192458,6041.0,325,"Build, deal and raze your state out of the ashes of the post apocalypse.",51st State: Master Set,boardgame,2016
7.5,1659498396.816857,7.109,234487,8117.0,326,Bag building in the highlands of Peru.,Altiplano,boardgame,2017
7.41,1659498396.816857,7.108,199042,15472.0,327,Defend iconic locations with your friends against You-Know-Who and his cronies.,Harry Potter: Hogwarts Battle,boardgame,2016
7.81,1659498396.816857,7.106,297030,4406.0,328,"As the Obelisk's shadow moves, use dice to build Ipet-Isut and the temple of Amun-Ra.",Tekhenu: Obelisk of the Sun,boardgame,2020
7.2,1659498396.816857,7.104,50,41302.0,329,"Set out on expeditions, but will your findings outweigh the cost of each adventure?",Lost Cities,boardgame,1999
7.65,1659498396.816857,7.099,234277,5426.0,330,"Use your three workers to clear trees, build a harbor, and fish in northern Norway.",Nusfjord,boardgame,2017
7.77,1659498396.816857,7.095,304420,4483.0,331,Gnomes struggle to re-ignite mystical bonfires to bring light to their dark planet.,Bonfire,boardgame,2020
7.24,1659498396.816857,7.093,8217,23004.0,332,Cards have multiple potential uses -- choose wisely to build the city.,San Juan,boardgame,2004
8.62,1659498396.816857,7.089,270633,2003.0,333,Take a crew of mages on Expeditions to face monstrosities from beyond the Breach.,Aeon's End: The New Age,boardgame,2019
7.56,1659498396.816857,7.089,182134,7070.0,334,"Adapt your species in an ecosystem of scarce food, predators, and a dynamic climate!",Evolution: Climate,boardgame,2016
7.33,1659498396.816857,7.089,25554,12811.0,335,Improve the area around Notre Dame Cathedral to earn prestige for your family.,Notre Dame,boardgame,2007
7.9,1659498396.816857,7.088,17392,3731.0,336,Europe in conflict during the Protestant Reformation of the early 16th century.,Here I Stand,boardgame,2006
7.66,1659498396.816857,7.086,298047,5925.0,337,Cooperate as Marvel Heroes to stop the Villains' master plans!,Marvel United,boardgame,2020
7.42,1659498396.816857,7.086,246192,9510.0,338,Gather energy marbles to build gizmos parts and trigger chain reactions and combos.,Gizmos,boardgame,2018
7.61,1659498396.816857,7.085,1,5502.0,339,Players represent political parties attempting to gain power in Germany.,Die Macher,boardgame,1986
7.37,1659498396.816857,7.085,39683,10539.0,340,Harvest crops and fulfill orders to become the most prosperous merchant.,At the Gates of Loyang,boardgame,2009
7.81,1659498396.816857,7.085,311193,4121.0,341,Fulfill the wishes of your population by producing ever more luxurious goods.,Anno 1800,boardgame,2020
7.28,1659498396.816857,7.084,24480,17089.0,342,"Produce, craft, and recruit to build a cathedral in this classic worker placement.",The Pillars of the Earth,boardgame,2006
7.48,1659498396.816857,7.084,250458,7613.0,343,"Exchange gifts, send servants, and visit the Emperor in a luscious 1570 China.",Gùgōng,boardgame,2018
7.38,1659498396.816857,7.083,90137,10892.0,344,Coach your “fantasy” football team and gather most fans to win.,Blood Bowl: Team Manager – The Card Game,boardgame,2011
7.56,1659498396.816857,7.081,245934,6284.0,345,"Build villas and lands to produce gold, bread and goods in ancient Rome.",Carpe Diem,boardgame,2018
7.28,1659498396.816857,7.08,63888,16505.0,346,Guide your civilization with inventions from the stone age through to the modern era.,Innovation,boardgame,2010
7.89,1659498396.816857,7.079,285192,4853.0,347,Characters explore a medieval-fantasy land as they race to fulfill their destiny.,Destinies,boardgame,2021
7.81,1659498396.816857,7.078,111341,3873.0,348,Plot out supply lines and build monuments to impress the African god of your choice.,The Great Zimbabwe,boardgame,2012
7.39,1659498396.816857,7.074,33160,9292.0,349,"Spread your glory over the vast, as of yet unexplored world.",Endeavor,boardgame,2009
7.28,1659498396.816857,7.073,9217,15284.0,350,Invest in infrastructure and manage cash wisely to attract nobility to the city.,Saint Petersburg,boardgame,2004
7.59,1659498396.816857,7.073,244711,5659.0,351,Action selection and hand management in the age of enlightenment.,Newton,boardgame,2018
7.33,1659498396.816857,7.067,155987,12516.0,352,"Control factions, influence the court and reign over underwater realms!",Abyss,boardgame,2014
7.38,1659498396.816857,7.067,47,9723.0,353,Negotiate and build the most successful business in all of Chinatown!,Chinatown,boardgame,1999
7.63,1659498396.816857,7.066,144592,5123.0,354,Manage your workers to help usher in a new era of culture and progress in Brussels.,Bruxelles 1893,boardgame,2013
7.32,1659498396.816857,7.066,31594,11415.0,355,Choose and manage your workers to protect your palaces from a series of disasters.,In the Year of the Dragon,boardgame,2007
7.36,1659498396.816857,7.066,256226,11221.0,356,Create beautiful windows with coloured glass more efficiently than anyone else.,Azul: Stained Glass of Sintra,boardgame,2018
8.4,1659498396.816857,7.065,186751,2878.0,357,Gather your team from the vast Greek pantheon and fight to the death!,Mythic Battles: Pantheon,boardgame,2017
7.86,1659498396.816857,7.064,245655,3837.0,358,"Leaders join in council to vote on the kingdom’s issues, but with hidden motives!",The King's Dilemma,boardgame,2019
7.16,1659498396.816857,7.063,70323,63809.0,359,It's a fight to the death when giant monsters battle over Tokyo in this dice-roller.,King of Tokyo,boardgame,2011
7.34,1659498396.816857,7.063,215311,10955.0,360,"Auction, bet, race! You can lose the race and still win the game.",Downforce,boardgame,2017
7.67,1659498396.816857,7.063,260428,5005.0,361,Will you be strong enough to protect the Imperium from the Barbarians?,Pandemic: Fall of Rome,boardgame,2018
7.29,1659498396.816857,7.062,265736,14940.0,362,Plan well as you build your town one building at a time. Will it fit?,Tiny Towns,boardgame,2019
7.41,1659498396.816857,7.062,21348,8933.0,363,Build railroad routes across Germany to try to connect valuable destinations.,Ticket to Ride: Märklin,boardgame,2006
7.5,1659498396.816857,7.059,128271,6400.0,364,Build upwards as well as outwards to control the most buildings in a future eco-city.,Ginkgopolis,boardgame,2012
7.54,1659498396.816857,7.059,195539,6715.0,365,Reach the top of the cut-throat mob world...all others sleep with the fishes.,The Godfather: Corleone's Empire,boardgame,2017
7.99,1659498396.816857,7.058,40354,3109.0,366,Maneuver martially and politically in this 3 player War of the Austrian Succession.,Maria,boardgame,2009
7.67,1659498396.816857,7.056,204305,5071.0,367,"Help Sherlock Holmes investigate the notorious serial killer, Jack the Ripper.",Sherlock Holmes Consulting Detective: Jack the Ripper & West End Adventures,boardgame,2016
7.97,1659498396.816857,7.056,170771,4334.0,368,Heroes are resurrected to face dark forces and ancient evil assaulting Talon Coast.,Sword & Sorcery,boardgame,2017
7.6,1659498396.816857,7.056,40765,5500.0,369,Lead your civilization from a single settlement to a mighty empire.,Clash of Cultures,boardgame,2012
7.48,1659498396.816857,7.055,166669,6636.0,370,"As you build up San Juan, carefully choose how to use the multi-use cards you have.",San Juan (Second Edition),boardgame,2014
7.56,1659498396.816857,7.054,236191,5781.0,371,"Draft cards, avoid debt, and run your industrial engine to rebuild London.",London (Second Edition),boardgame,2017
7.5,1659498396.816857,7.053,71,7284.0,372,Expand and develop your historical empire while trading with competing civilizations.,Civilization,boardgame,1980
7.48,1659498396.816857,7.05,269210,6957.0,373,"Roll colorful dice, choosing just one each roll to combo bonuses and points!",Twice as Clever!,boardgame,2019
7.67,1659498396.816857,7.05,154809,4597.0,374,Build an Industrial empire out of a small Business in Japan's Meiji Period.,Nippon,boardgame,2015
7.26,1659498396.816857,7.05,194594,18347.0,375,Control luck itself! Choose to forge improved dice or complete quests for rewards.,Dice Forge,boardgame,2017
7.22,1659498396.816857,7.049,198773,19635.0,376,"Give your team one-word coded clues, trying to identify specific image cards.",Codenames: Pictures,boardgame,2016
7.61,1659498396.816857,7.047,121,5669.0,377,"Use unique strengths, treachery, and cunning to gain control of the Spice.",Dune,boardgame,1979
7.25,1659498396.816857,7.047,15987,38083.0,378,Work as a team to save the town of Arkham from monsters and a Great Old One.,Arkham Horror,boardgame,2005
8.0,1659498396.816857,7.046,243,3678.0,379,Play through historical scenarios in this exhaustive squad-level WWII game system.,Advanced Squad Leader,boardgame,1985
7.92,1659498396.816857,7.046,291572,4008.0,380,Change the course of history as empires rise and fall and your tale becomes legend.,Oath: Chronicles of Empire and Exile,boardgame,2021
7.53,1659498396.816857,7.045,54625,6911.0,381,Space Marines combat Genestealers in the cramped corridors of a derelict spaceship.,Space Hulk (Third Edition),boardgame,2009
7.49,1659498396.816857,7.044,36932,6844.0,382,Fight for glory and redemption against endless waves of Hell's minions.,Claustrophobia,boardgame,2009
7.51,1659498396.816857,7.042,161614,6302.0,383,"Bid, buy and sell stocks in this hidden-information game.",Stockpile,boardgame,2015
7.85,1659498396.816857,7.037,215341,3811.0,384,"Recruit powerful heroes, arm your party and dungeon delve for Thunderstone Shards!",Thunderstone Quest,boardgame,2018
7.27,1659498396.816857,7.035,124708,18178.0,385,"After being turned into mice, a prince and his allies experience giant-sized stories.",Mice and Mystics,boardgame,2012
7.42,1659498396.816857,7.035,55670,7216.0,386,"Deliver goods, build the city and your tableau using a unique dice selection method.",Macao,boardgame,2009
7.27,1659498396.816857,7.033,66188,12504.0,387,Buy and mix paints to restore the Renaissance fresco and earn the Bishop's favor.,Fresco,boardgame,2010
7.34,1659498396.816857,7.032,63628,9523.0,388,Help your nation gain the best arsenal of atomic bombs.,The Manhattan Project,boardgame,2012
7.5,1659498396.816857,7.032,229220,6094.0,389,Build and maximize your polyomino colony in the New World.,Santa Maria,boardgame,2017
7.39,1659498396.816857,7.03,138161,11233.0,390,Find a crew. Find a job. Keep flying. Cross the 'verse to complete jobs and get paid.,Firefly: The Game,boardgame,2013
7.71,1659498396.816857,7.03,151347,4474.0,391,Play as players who are playing the greatest CCG in the universe.,Millennium Blades,boardgame,2016
7.41,1659498396.816857,7.026,251658,7646.0,392,Build the best metropolis by following the planning rules with this 18-card deck.,Sprawlopolis,boardgame,2018
7.47,1659498396.816857,7.025,128671,7946.0,393,"Barter, buy, bid, deceive, and fight your way to become the dominant dominus in Rome.",Spartacus: A Game of Blood and Treachery,boardgame,2012
7.18,1659498396.816857,7.024,100901,22627.0,394,Smoke! Fire! Work as a team to save as many as you can from a blazing inferno.,Flash Point: Fire Rescue,boardgame,2011
7.33,1659498396.816857,7.023,372,9391.0,395,"Place your kilted clansmen, control stones, expand territory & foil the rival clan.",Schotten Totten,boardgame,1999
7.76,1659498396.816857,7.023,319966,3895.0,396,A subtle game of shifting power and control over medieval Britain.,The King Is Dead: Second Edition,boardgame,2020
7.99,1659498396.816857,7.021,316377,3245.0,397,Draft cards to develop your ancient civilization and build its Wonder of the World.,7 Wonders (Second Edition),boardgame,2020
7.2,1659498396.816857,7.021,34219,16478.0,398,"Amass the greatest library of sacred texts, using your wits and meager gold supply.",Biblios,boardgame,2007
8.02,1659498396.816857,7.019,310873,2882.0,399,Become the most influential entrepreneur and benefactor of your era!,Carnegie,boardgame,2022
7.2,1659498396.816857,7.016,92415,18193.0,400,"Does the token hide a flower or skull? Bid, bluff and laugh with striking components.",Skull,boardgame,2011
7.65,1659498396.816857,7.014,246684,4400.0,401,Success is measured in money as you build your global smartphone empire.,Smartphone Inc.,boardgame,2018
7.52,1659498396.816857,7.013,270844,5832.0,402,Lead one of 6 asymmetric factions to build an empire and conquer new islands.,Imperial Settlers: Empires of the North,boardgame,2019
7.18,1659498396.816857,7.013,27162,18992.0,403,"Grow your realm, influence members of the King's court and fight the forces of winter",Kingsburg,boardgame,2007
7.41,1659498396.816857,7.012,96913,7067.0,404,Position your knights to gain influence and power to strengthen and grow your kingdom,Lancaster,boardgame,2011
7.38,1659498396.816857,7.011,79828,7696.0,405,Card-driven game about the 18th century French-Indian War.,A Few Acres of Snow,boardgame,2011
7.24,1659498396.816857,7.011,274960,13663.0,406,Collect groupings of fruits and vegetables with loads of ways to score points!,Point Salad,boardgame,2019
7.39,1659498396.816857,7.011,262543,8052.0,407,Read your teammates’ minds in this pinpoint party game of infinite possibilities.,Wavelength,boardgame,2019
7.28,1659498396.816857,7.008,197376,13416.0,408,Witness your city flourish and the board change forever as you play.,Charterstone,boardgame,2017
7.31,1659498396.816857,7.007,66362,8989.0,409,Clan chiefs compete for glory and profit in the Scottish Highlands.,Glen More,boardgame,2010
7.44,1659498396.816857,7.007,11170,8016.0,410,Distant worlds collide through time and space to battle on 3D landscapes of Valhalla.,Heroscape Master Set: Rise of the Valkyrie,boardgame,2004
7.25,1659498396.816857,7.007,176396,12142.0,411,Send out your architects. Plan carefully as you build a bustling metropolis.,Quadropolis,boardgame,2016
7.39,1659498396.816857,7.003,192153,9107.0,412,"Close portals, shut down cultists, and stave off insanity before an Old One awakens.",Pandemic: Reign of Cthulhu,boardgame,2016
7.85,1659498396.816857,7.001,15985,3401.0,413,,Blood Bowl: Living Rulebook,boardgame,2004
7.48,1659498396.816857,7.0,18833,5993.0,414,Get Frodo to Mordor Stratego-style before shadow overtakes him.,Lord of the Rings: The Confrontation,boardgame,2005
8.13,1659498396.816857,7.0,297562,2536.0,415,Play as warring Egyptian Gods and build the most powerful army to dominate Egypt.,Kemet: Blood and Sand,boardgame,2021
7.27,1659498396.816857,6.995,150,10292.0,416,Flick disks around a wooden race track that you can customize out of the box!,PitchCar,boardgame,1995
7.46,1659498396.816857,6.993,137408,5846.0,417,"Discover islands, build settlements, and uncover goods and treasure.",Amerigo,boardgame,2013
7.86,1659498396.816857,6.992,301880,3372.0,418,Raid and plunder your way through ancient empires on horseback.,Raiders of Scythia,boardgame,2020
7.4,1659498396.816857,6.991,105134,8028.0,419,"Build your forces, dominate the world and deal with new challenges after every game.",Risk Legacy,boardgame,2011
7.28,1659498396.816857,6.991,150658,10070.0,420,Roll dice to defeat four diseases threatening the world.,Pandemic: The Cure,boardgame,2014
7.36,1659498396.816857,6.99,25417,9216.0,421,"Battle through a Hundred Years War with magic, Goblins, and more.",BattleLore,boardgame,2006
7.46,1659498396.816857,6.99,150145,6152.0,422,Trick-taking on the high seas. Meet your bid to please the Skull King.,Skull King,boardgame,2013
8.01,1659498396.816857,6.989,62222,2885.0,423,Command Colourful Napoleonics.,Commands & Colors: Napoleonics,boardgame,2010
7.28,1659498396.816857,6.987,194607,10463.0,424,Restore growth and harmony to the cursed Valley of Life through card crafting.,Mystic Vale,boardgame,2016
7.11,1659498396.816857,6.984,157969,32644.0,425,"Sell goods for profit, or risk losing it all by slipping contrabands in....",Sheriff of Nottingham,boardgame,2014
7.3,1659498396.816857,6.983,5404,8847.0,426,"As Pharoah buy land, trade and build pyramids to your greatness in this Knizia gem!",Amun-Re,boardgame,2003
7.8,1659498396.816857,6.981,202426,3438.0,427,"Nine alien races wheel, deal, plan, and develop to be the best leader of the galaxy.",Sidereal Confluence,boardgame,2017
7.49,1659498396.816857,6.979,318084,5499.0,428,19th century capitalists manipulate the market and manage their industrial empires.,Furnace,boardgame,2020
7.17,1659498396.816857,6.979,171,32225.0,429,"Orchestrate your powerful royalty, clergy and military to trap your opponent's king.",Chess,boardgame,1475
7.66,1659498396.816857,6.979,256730,4098.0,430,"Run a refinery and compete against other players to purchase, refine, and sell oil.",Pipeline,boardgame,2019
7.29,1659498396.816857,6.978,17226,11549.0,431,Heroes band together to defeat the Overlord and his minions in epic dungeon battles.,Descent: Journeys in the Dark,boardgame,2005
7.55,1659498396.816857,6.978,712,5446.0,432,,Blood Bowl (Third Edition),boardgame,1994
7.28,1659498396.816857,6.977,83330,13226.0,433,"Spectral horrors and monstrosities await! Will you defeat them, or be driven mad?",Mansions of Madness,boardgame,2011
7.96,1659498396.816857,6.977,146791,3674.0,434,Co-op dungeon crawl the monster-ridden Old West mines and frozen Targa otherworld.,Shadows of Brimstone: City of the Ancients,boardgame,2014
8.74,1659498396.816857,6.976,169427,1997.0,435,Coop dungeon crawler in unusual fantasy setting with massive campaign and storyline.,Middara: Unintentional Malum – Act 1,boardgame,2019
7.11,1659498396.816857,6.976,136063,28298.0,436,"Work together to escape the desert, before sand buries you or your supplies run dry!",Forbidden Desert,boardgame,2013
7.52,1659498396.816857,6.974,156858,5384.0,437,Team up to conceive and enact a plot to assassinate Hitler.,Black Orchestra,boardgame,2016
7.64,1659498396.816857,6.974,226522,4101.0,438,Classic murder mystery meets escape room in this full steam ahead puzzle game.,Exit: The Game – Dead Man on the Orient Express,boardgame,2017
7.5,1659498396.816857,6.971,233312,5932.0,439,"Live the story of a child's stuffed toys, saving her from monsters under the bed.",Stuffed Fables,boardgame,2018
7.65,1659498396.816857,6.971,128996,4013.0,440,Four sides maneuver & battle to control colonies in America's War for Independence.,1775: Rebellion,boardgame,2013
7.6,1659498396.816857,6.971,264241,4230.0,441,Create and destroy mandalas in this beautifully tense abstract game for two.,Mandala,boardgame,2019
7.76,1659498396.816857,6.97,293141,3729.0,442,Fight for dominance in this upgraded pulp edition of a dice-rolling monster battle.,King of Tokyo: Dark Edition,boardgame,2020
7.1,1659498396.816857,6.97,158899,28205.0,443,This is a train robbery! Will you leave with the loot or a bunch of bullet holes?,Colt Express,boardgame,2014
7.28,1659498396.816857,6.969,177639,9056.0,444,Elude or chomp humans as the mama raptor; neutralize her offspring as the scientists.,Raptor,boardgame,2015
7.83,1659498396.816857,6.966,318184,3382.0,445,Compete to become the most dominant empire the world has ever seen!,Imperium: Classics,boardgame,2021
7.08,1659498396.816857,6.965,478,51370.0,446,"Bishop, warlord, thief, king: change roles, build your city and hinder your rivals.",Citadels,boardgame,2000
7.59,1659498396.816857,6.965,62227,4653.0,447,Jihad is no longer a world away. Can the West react in time to win the war on terror?,"Labyrinth: The War on Terror, 2001 – ?",boardgame,2010
7.57,1659498396.816857,6.964,298069,4692.0,448,Race for the glory of the Cube Cup in this exciting game of luck and strategy!,Cubitos,boardgame,2021
7.29,1659498396.816857,6.964,162082,8167.0,449,Develop your civilization and repeat your advancements in this engine-builder.,Deus,boardgame,2014
7.06,1659498396.816857,6.963,98778,43347.0,450,Everyone can see your cards but you. Can their clues help you find out what to play?,Hanabi,boardgame,2010
7.57,1659498396.816857,6.962,277085,4918.0,451,Help sneakily maneuver your love letter to the Princess—or to those closest to her.,Love Letter,boardgame,2019
7.11,1659498396.816857,6.961,15062,26530.0,452,Loyal knights unite to save Camelot while a traitor secretly plots their doom.,Shadows over Camelot,boardgame,2005
7.35,1659498396.816857,6.96,20437,7070.0,453,"Build, expand, and take over casinos to get big profits and big points.",Lords of Vegas,boardgame,2010
8.21,1659498396.816857,6.959,262211,2428.0,454,"Use towers, minions, and heroes to help your faction claim an island in the sky.",Cloudspire,boardgame,2019
7.29,1659498396.816857,6.958,205398,10469.0,455,Thief? King? Warlord? Draft the best temporary roles in this kingdom building game.,Citadels,boardgame,2016
8.08,1659498396.816857,6.958,274638,2587.0,456,The big beast and the wily rogue fight to see who's king of the forest.,Unmatched: Robin Hood vs. Bigfoot,boardgame,2019
7.13,1659498396.816857,6.958,43570,18930.0,457,Only Friday can help Robinson Crusoe survive the hazards of this deserted island.,Friday,boardgame,2011
7.12,1659498396.816857,6.954,13,112774.0,458,Collect and trade resources to build up the island of Catan in this modern classic.,CATAN,boardgame,1995
7.39,1659498396.816857,6.952,193042,6428.0,459,Travel the world and create balanced masterpieces from eccentric pieces.,Junk Art,boardgame,2016
7.55,1659498396.816857,6.951,232414,4843.0,460,Adapt in a continually changing ecosystem in this interactive engine builder.,Oceans,boardgame,2020
8.06,1659498396.816857,6.951,144189,2516.0,461,"Play as the USA, VC, ARVN, or NVA to control Vietnam in COIN:Volume IV.",Fire in the Lake,boardgame,2014
7.72,1659498396.816857,6.951,240196,4097.0,462,Experience the stories locals have told for generations about that spooky old house.,Betrayal Legacy,boardgame,2018
7.58,1659498396.816857,6.949,95527,4226.0,463,"Please the crown, feed your people, thrive; all without resorting to piracy—too often",Madeira,boardgame,2013
7.17,1659498396.816857,6.948,191862,13894.0,464,"Gather, ship, and lay stones to build the most magnificent monuments in Egypt.",Imhotep,boardgame,2016
7.57,1659498396.816857,6.947,119506,4186.0,465,Join fellow abolitionists to emancipate slaves and lead them to freedom in Canada.,Freedom: The Underground Railroad,boardgame,2012
7.32,1659498396.816857,6.946,105551,7806.0,466,Settlers work together and compete for resources to survive the new world.,Archipelago,boardgame,2012
7.44,1659498396.816857,6.946,206941,5332.0,467,Players draft to run the most luxurious rail line and solve murders!,First Class: All Aboard the Orient Express!,boardgame,2016
7.35,1659498396.816857,6.946,65781,6424.0,468,"Draft cards, avoid debt, and run your industrial engine to rebuild London.",London,boardgame,2010
7.87,1659498396.816857,6.945,123123,3129.0,469,Fight head-to-head with thirty characters in this card-based brawler.,BattleCON: Devastation of Indines,boardgame,2013
7.23,1659498396.816857,6.945,245654,10199.0,470,Build a network of rails and roads through a watery landscape.,Railroad Ink: Deep Blue Edition,boardgame,2018
7.25,1659498396.816857,6.945,97786,10397.0,471,"Mummies, Mudmen and more! Battle it out with new maps, new races, and new powers.",Small World Underground,boardgame,2011
7.43,1659498396.816857,6.942,290236,6105.0,472,Artistically layer your paintings to create a masterpiece and win the Best in Show!,Canvas,boardgame,2021
7.07,1659498396.816857,6.942,12942,23216.0,473,"Take a card each round, or pay to say no; grab the right cards to lower your score.",No Thanks!,boardgame,2004
7.45,1659498396.816857,6.942,269144,5344.0,474,Employ citizens with a variety of skills to make your civilization thrive.,Hadara,boardgame,2019
7.14,1659498396.816857,6.942,180974,16327.0,475,Collect and combine ingredients to mix potions and try to become Student of The Year.,Potion Explosion,boardgame,2015
7.67,1659498396.816857,6.941,144797,3658.0,476,Convince a shadow Council that you'd be the best Chancellor of Argent's University.,Argent: The Consortium,boardgame,2015
7.16,1659498396.816857,6.941,127398,17129.0,477,A group of heroes carefully executes the defense of a besieged kingdom.,Legends of Andor,boardgame,2012
7.17,1659498396.816857,6.94,171668,13550.0,478,"With paltry resources and limited luck, your group must survive WWI in the trenches.",The Grizzled,boardgame,2015
7.17,1659498396.816857,6.938,221965,12239.0,479,"In this trick-taking game for 2, you must win more than your rival—but not too much!",The Fox in the Forest,boardgame,2017
7.47,1659498396.816857,6.938,262215,4981.0,480,Manage ever-changing resources & a network of various specialists to save Hong Kong!,Blackout: Hong Kong,boardgame,2018
7.1,1659498396.816857,6.938,21790,19034.0,481,Seek help from postal officials to build your delivery routes across Central Europe.,Thurn and Taxis,boardgame,2006
7.15,1659498396.816857,6.937,125618,13396.0,482,Scurvy pirate crews try to divide loot for glory and riches.,Libertalia,boardgame,2012
7.7,1659498396.816857,6.937,36553,3381.0,483,Your teammates must guess titles of books and more while clues become more limited.,Time's Up! Title Recall!,boardgame,2008
7.66,1659498396.816857,6.935,258210,3640.0,484,Deploy units in different theaters of combat to win WW2.,Blitzkrieg!: World War Two in 20 Minutes,boardgame,2019
7.22,1659498396.816857,6.935,133848,10158.0,485,Place worker dice strategically to build your authority and take over a dystopia.,Euphoria: Build a Better Dystopia,boardgame,2013
7.95,1659498396.816857,6.935,17405,2533.0,486,"Finance, build, and run railways in the American Midwest.",1846: The Race for the Midwest,boardgame,2005
7.04,1659498396.816857,6.934,11,41509.0,487,"Farm beans, harvest crops and trade your way to fortune in this card game classic.",Bohnanza,boardgame,1997
7.14,1659498396.816857,6.933,156009,15301.0,488,"Hire a crew and loot ships, but don't get too greedy or you sail away empty handed!",Port Royal,boardgame,2014
8.51,1659498396.816857,6.933,299659,1765.0,489,Advance your ancient civilization from tiny settlement to mighty empire.,Clash of Cultures: Monumental Edition,boardgame,2021
7.18,1659498396.816857,6.932,102652,15498.0,490,A diverse cast of superheroes work together to foil the plans of evil villains.,Sentinels of the Multiverse,boardgame,2011
7.67,1659498396.816857,6.931,31999,3515.0,491,Capture all of an opponent's type of pieces or make them unable to capture yours.,TZAAR,boardgame,2007
7.72,1659498396.816857,6.931,875,3242.0,492,Develop a logistical network from pack animals to the stock market.,Roads & Boats,boardgame,1999
7.56,1659498396.816857,6.93,142379,4383.0,493,"Escape the city, but don't forget to grab your loot on the way out!",Escape Plan,boardgame,2019
7.11,1659498396.816857,6.929,9674,16347.0,494,Place hexagonal tiles to score lines of colors.,Ingenious,boardgame,2004
7.1,1659498396.816857,6.928,147949,24334.0,495,An app-driven Werewolf that lasts but a single night. Wolves and villagers beware!,One Night Ultimate Werewolf,boardgame,2014
7.3,1659498396.816857,6.925,90419,7130.0,496,Expand airlines across Europe to make your investments pay off.,Airlines Europe,boardgame,2011
8.48,1659498396.816857,6.924,256680,2001.0,497,Cooperative or competitive strategy game pitting heroes against an ominous Tower.,Return to Dark Tower,boardgame,2022
7.21,1659498396.816857,6.923,163968,9152.0,498,"Create mighty combinations, write epic legends, and earn the favour of the Gods.",Elysium,boardgame,2015
7.4,1659498396.816857,6.921,58421,5300.0,499,Struggle against the Nile's current to construct Egypt's iconic monuments.,Egizia,boardgame,2009
7.03,1659498396.816857,6.919,133473,40362.0,500,"Pass the sushi around, but keep the best for yourself. Save room for dessert!",Sushi Go!,boardgame,2013
7.07,1659498396.816857,6.918,18,23204.0,501,Use pre-programmed movement cards to race your robot around a hazardous factory.,RoboRally,boardgame,1994
7.73,1659498396.816857,6.918,256952,3504.0,502,Save the school from a cartoonish zombie horde. Unlock fun new content as you play!,Zombie Kidz Evolution,boardgame,2018
7.25,1659498396.816857,6.917,31730,7867.0,503,Build track and buy stock to get the most money in this railroad race to Chicago.,Chicago Express,boardgame,2007
7.21,1659498396.816857,6.917,232043,9610.0,504,"Build a tile queendom independently, or mix with Kingdomino for more players and fun.",Queendomino,boardgame,2017
7.03,1659498396.816857,6.916,6249,31140.0,505,Compete to build the most valuable picturesque walled city in 13th-century Granada.,Alhambra,boardgame,2003
7.25,1659498396.816857,6.916,27173,8186.0,506,Different-colored Vikings have different responsibilities. Which do you need most?,Vikings,boardgame,2007
7.56,1659498396.816857,6.914,260180,4243.0,507,"Players collect pieces, pick cards and fill in various shapes to get the most points!",Project L,boardgame,2020
7.48,1659498396.816857,6.912,42052,4665.0,508,"Build a prestigious winery with sales, exports, tastings & helpful influencers.",Vinhos,boardgame,2010
7.47,1659498396.816857,6.911,181530,5564.0,509,Adventure across Terrinoth acquiring skills and items to defeat the great villain.,Runebound (Third Edition),boardgame,2015
7.18,1659498396.816857,6.91,34119,12205.0,510,Experience intriguing Arabian legends while competing to find your story and destiny.,Tales of the Arabian Nights,boardgame,2009
7.18,1659498396.816857,6.91,97842,9707.0,511,Spend all your money the fastest to inherit loads more in this rich card game.,Last Will,boardgame,2011
7.19,1659498396.816857,6.91,183251,9905.0,512,"Forge a path through the jungle, pick up gems along the way and reach the temples.",Karuba,boardgame,2015
8.2,1659498396.816857,6.909,175095,2128.0,513,Defend Farmingdale against the zombie horde.,Dawn of the Zeds (Third Edition),boardgame,2016
7.24,1659498396.816857,6.908,91312,9868.0,514,Control the comic fantasy city peopled by iconic characters menaced by wizard magic.,Discworld: Ankh-Morpork,boardgame,2011
7.68,1659498396.816857,6.908,128780,3380.0,515,¡Mexico bien vale una traición!,Pax Porfiriana,boardgame,2012
7.27,1659498396.816857,6.907,475,7411.0,516,Appeal to members of the Indian court in order to build your palaces and claim goods.,Taj Mahal,boardgame,2000
7.53,1659498396.816857,6.907,151022,4168.0,517,"Build a championship baseball team filled with Naturals, Cyborgs, and Robots.",Baseball Highlights: 2045,boardgame,2015
8.16,1659498396.816857,6.906,252328,2400.0,518,"Form a squadron, plan its moves, take actions and engage the enemy in a dog fight.",Star Wars: X-Wing (Second Edition),boardgame,2018
